date,price,company
2023-10-31,177.86756896972656,The Hershey Company
2023-11-01,178.34225463867188,The Hershey Company
2023-11-02,179.9562225341797,The Hershey Company
2023-11-03,178.47515869140625,The Hershey Company
2023-11-06,178.161865234375,The Hershey Company
2023-11-07,178.00047302246094,The Hershey Company
2023-11-08,179.4530487060547,The Hershey Company
2023-11-09,179.0732879638672,The Hershey Company
2023-11-10,181.78851318359375,The Hershey Company
2023-11-13,184.84555053710938,The Hershey Company
2023-11-14,187.82662963867188,The Hershey Company
2023-11-15,185.81390380859375,The Hershey Company
2023-11-16,187.06715393066406,The Hershey Company
2023-11-17,187.22000122070312,The Hershey Company
2023-11-20,184.42123413085938,The Hershey Company
2023-11-21,182.05233764648438,The Hershey Company
2023-11-22,183.02664184570312,The Hershey Company
2023-11-24,183.093505859375,The Hershey Company
2023-11-27,179.96043395996094,The Hershey Company
2023-11-28,180.5240020751953,The Hershey Company
2023-11-29,177.40048217773438,The Hershey Company
2023-11-30,179.501953125,The Hershey Company
2023-12-01,182.42486572265625,The Hershey Company
2023-12-04,182.0809783935547,The Hershey Company
2023-12-05,179.511474609375,The Hershey Company
2023-12-06,180.72457885742188,The Hershey Company
2023-12-07,180.59088134765625,The Hershey Company
2023-12-08,177.4196014404297,The Hershey Company
2023-12-11,177.93540954589844,The Hershey Company
2023-12-12,176.4166259765625,The Hershey Company
2023-12-13,180.3329315185547,The Hershey Company
2023-12-14,177.8685302734375,The Hershey Company
2023-12-15,173.57012939453125,The Hershey Company
2023-12-18,174.09548950195312,The Hershey Company
2023-12-19,174.37249755859375,The Hershey Company
2023-12-20,171.4782257080078,The Hershey Company
2023-12-21,172.8919219970703,The Hershey Company
2023-12-22,174.34384155273438,The Hershey Company
2023-12-26,175.18441772460938,The Hershey Company
2023-12-27,175.6811065673828,The Hershey Company
2023-12-28,175.8626251220703,The Hershey Company
2023-12-29,178.0882568359375,The Hershey Company
2024-01-02,183.42782592773438,The Hershey Company
2024-01-03,183.24632263183594,The Hershey Company
2024-01-04,181.96636962890625,The Hershey Company
2024-01-05,179.23448181152344,The Hershey Company
2024-01-08,182.87379455566406,The Hershey Company
2024-01-09,184.44033813476562,The Hershey Company
2024-01-10,181.14488220214844,The Hershey Company
2024-01-11,181.88038635253906,The Hershey Company
2024-01-12,182.10009765625,The Hershey Company
2024-01-16,182.95022583007812,The Hershey Company
2024-01-17,182.9597625732422,The Hershey Company
2024-01-18,182.89291381835938,The Hershey Company
2024-01-19,181.9281768798828,The Hershey Company
2024-01-22,179.8267059326172,The Hershey Company
2024-01-23,183.42782592773438,The Hershey Company
2024-01-24,180.8296661376953,The Hershey Company
2024-01-25,180.87742614746094,The Hershey Company
2024-01-26,181.68936157226562,The Hershey Company
2024-01-29,184.15377807617188,The Hershey Company
2024-01-30,188.53817749023438,The Hershey Company
2024-01-31,184.8701629638672,The Hershey Company
2024-02-01,189.54112243652344,The Hershey Company
2024-02-02,188.80563354492188,The Hershey Company
2024-02-05,187.59251403808594,The Hershey Company
2024-02-06,186.05462646484375,The Hershey Company
2024-02-07,185.5579376220703,The Hershey Company
2024-02-08,193.24732971191406,The Hershey Company
2024-02-09,186.69461059570312,The Hershey Company
2024-02-12,185.04212951660156,The Hershey Company
2024-02-13,186.1119384765625,The Hershey Company
2024-02-14,182.6827850341797,The Hershey Company
2024-02-15,183.9532012939453,The Hershey Company
2024-02-16,183.90509033203125,The Hershey Company
2024-02-20,186.2236328125,The Hershey Company
2024-02-21,185.1846160888672,The Hershey Company
2024-02-22,186.19473266601562,The Hershey Company
2024-02-23,186.47377014160156,The Hershey Company
2024-02-26,181.45187377929688,The Hershey Company
2024-02-27,180.06651306152344,The Hershey Company
2024-02-28,179.1429443359375,The Hershey Company
2024-02-29,180.78807067871094,The Hershey Company
2024-03-01,180.91311645507812,The Hershey Company
2024-03-04,177.01683044433594,The Hershey Company
2024-03-05,180.44171142578125,The Hershey Company
2024-03-06,185.51168823242188,The Hershey Company
2024-03-07,185.21347045898438,The Hershey Company
2024-03-08,187.17605590820312,The Hershey Company
2024-03-11,191.466796875,The Hershey Company
2024-03-12,189.01356506347656,The Hershey Company
2024-03-13,188.45558166503906,The Hershey Company
2024-03-14,187.65707397460938,The Hershey Company
2024-03-15,186.19473266601562,The Hershey Company
2024-03-18,189.571533203125,The Hershey Company
2024-03-19,194.5453338623047,The Hershey Company
2024-03-20,190.51437377929688,The Hershey Company
2024-03-21,191.74578857421875,The Hershey Company
2024-03-22,190.4758758544922,The Hershey Company
2024-03-25,184.96334838867188,The Hershey Company
2024-03-26,183.65492248535156,The Hershey Company
2024-03-27,186.3583221435547,The Hershey Company
2024-03-28,187.1183319091797,The Hershey Company
2024-04-01,190.74525451660156,The Hershey Company
2024-04-02,192.938720703125,The Hershey Company
2024-04-03,187.4742889404297,The Hershey Company
2024-04-04,188.51329040527344,The Hershey Company
2024-04-05,186.38719177246094,The Hershey Company
2024-04-08,186.82008361816406,The Hershey Company
2024-04-09,187.1953125,The Hershey Company
2024-04-10,184.7420654296875,The Hershey Company
2024-04-11,182.30809020996094,The Hershey Company
2024-04-12,178.74850463867188,The Hershey Company
2024-04-15,175.64109802246094,The Hershey Company
2024-04-16,176.35301208496094,The Hershey Company
2024-04-17,175.52565002441406,The Hershey Company
2024-04-18,177.8441925048828,The Hershey Company
2024-04-19,177.9981231689453,The Hershey Company
2024-04-22,179.25840759277344,The Hershey Company
2024-04-23,179.9799346923828,The Hershey Company
2024-04-24,180.9996795654297,The Hershey Company
2024-04-25,180.04727172851562,The Hershey Company
2024-04-26,179.0948486328125,The Hershey Company
2024-04-29,185.16537475585938,The Hershey Company
2024-04-30,186.56033325195312,The Hershey Company
2024-05-01,186.3486785888672,The Hershey Company
2024-05-02,188.44595336914062,The Hershey Company
2024-05-03,190.40853881835938,The Hershey Company
2024-05-06,189.03282165527344,The Hershey Company
2024-05-07,190.63943481445312,The Hershey Company
2024-05-08,192.37112426757812,The Hershey Company
2024-05-09,192.49618530273438,The Hershey Company
2024-05-10,197.0081787109375,The Hershey Company
2024-05-13,201.5586700439453,The Hershey Company
2024-05-14,200.9622039794922,The Hershey Company
2024-05-15,197.61427307128906,The Hershey Company
2024-05-16,201.61419677734375,The Hershey Company
2024-05-17,200.51980590820312,The Hershey Company
2024-05-20,201.53672790527344,The Hershey Company
2024-05-21,200.82003784179688,The Hershey Company
2024-05-22,199.09609985351562,The Hershey Company
2024-05-23,194.708740234375,The Hershey Company
2024-05-24,190.7959747314453,The Hershey Company
2024-05-28,191.3867645263672,The Hershey Company
2024-05-29,187.45462036132812,The Hershey Company
2024-05-30,187.04786682128906,The Hershey Company
2024-05-31,191.59982299804688,The Hershey Company
2024-06-03,190.23423767089844,The Hershey Company
2024-06-04,193.76930236816406,The Hershey Company
2024-06-05,192.11312866210938,The Hershey Company
2024-06-06,191.1059112548828,The Hershey Company
2024-06-07,189.8855743408203,The Hershey Company
2024-06-10,185.1011505126953,The Hershey Company
2024-06-11,184.60720825195312,The Hershey Company
2024-06-12,181.323974609375,The Hershey Company
2024-06-13,179.74530029296875,The Hershey Company
2024-06-14,181.09153747558594,The Hershey Company
2024-06-17,177.28529357910156,The Hershey Company
2024-06-18,176.97537231445312,The Hershey Company
2024-06-20,176.2683563232422,The Hershey Company
2024-06-21,176.35552978515625,The Hershey Company
2024-06-24,181.40145874023438,The Hershey Company
2024-06-25,180.0648956298828,The Hershey Company
2024-06-26,177.28529357910156,The Hershey Company
2024-06-27,177.8954315185547,The Hershey Company
2024-06-28,178.0407257080078,The Hershey Company
2024-07-01,176.7041778564453,The Hershey Company
2024-07-02,178.8349151611328,The Hershey Company
2024-07-03,177.9632568359375,The Hershey Company
2024-07-05,178.35064697265625,The Hershey Company
2024-07-08,178.94143676757812,The Hershey Company
2024-07-09,176.99473571777344,The Hershey Company
2024-07-10,179.8324737548828,The Hershey Company
2024-07-11,180.90750122070312,The Hershey Company
2024-07-12,182.98980712890625,The Hershey Company
2024-07-15,182.97042846679688,The Hershey Company
2024-07-16,183.98736572265625,The Hershey Company
2024-07-17,187.8904571533203,The Hershey Company
2024-07-18,187.25123596191406,The Hershey Company
2024-07-19,185.1302032470703,The Hershey Company
2024-07-22,185.26577758789062,The Hershey Company
2024-07-23,183.95831298828125,The Hershey Company
2024-07-24,186.05029296875,The Hershey Company
2024-07-25,186.6023406982422,The Hershey Company
2024-07-26,187.4352569580078,The Hershey Company
2024-07-29,186.49578857421875,The Hershey Company
2024-07-30,187.8614044189453,The Hershey Company
2024-07-31,191.26084899902344,The Hershey Company
2024-08-01,193.33346557617188,The Hershey Company
2024-08-02,192.8104705810547,The Hershey Company
2024-08-05,189.8468475341797,The Hershey Company
2024-08-06,193.11070251464844,The Hershey Company
2024-08-07,193.52719116210938,The Hershey Company
2024-08-08,195.73536682128906,The Hershey Company
2024-08-09,195.1542510986328,The Hershey Company
2024-08-12,192.4133758544922,The Hershey Company
2024-08-13,193.17849731445312,The Hershey Company
2024-08-14,194.2922821044922,The Hershey Company
2024-08-15,190.4666748046875,The Hershey Company
2024-08-16,188.71115112304688,The Hershey Company
2024-08-19,192.3002471923828,The Hershey Company
2024-08-20,193.02197265625,The Hershey Company
2024-08-21,192.5928497314453,The Hershey Company
2024-08-22,190.73001098632812,The Hershey Company
2024-08-23,191.4810028076172,The Hershey Company
2024-08-26,191.5590362548828,The Hershey Company
2024-08-27,186.40943908691406,The Hershey Company
2024-08-28,186.85806274414062,The Hershey Company
2024-08-29,186.96534729003906,The Hershey Company
2024-08-30,188.29176330566406,The Hershey Company
2024-09-03,192.46604919433594,The Hershey Company
2024-09-04,193.78271484375,The Hershey Company
2024-09-05,193.20729064941406,The Hershey Company
2024-09-06,194.8653106689453,The Hershey Company
2024-09-09,198.23008728027344,The Hershey Company
2024-09-10,197.82046508789062,The Hershey Company
2024-09-11,193.7144317626953,The Hershey Company
2024-09-12,193.5583953857422,The Hershey Company
2024-09-13,195.86985778808594,The Hershey Company
2024-09-16,195.850341796875,The Hershey Company
2024-09-17,194.35813903808594,The Hershey Company
2024-09-18,192.7489013671875,The Hershey Company
2024-09-19,190.6909942626953,The Hershey Company
2024-09-20,190.6032257080078,The Hershey Company
2024-09-23,190.32040405273438,The Hershey Company
2024-09-24,188.56484985351562,The Hershey Company
2024-09-25,186.2826385498047,The Hershey Company
2024-09-26,185.8144989013672,The Hershey Company
2024-09-27,188.5843505859375,The Hershey Company
2024-09-30,187.0433807373047,The Hershey Company
2024-10-01,187.07264709472656,The Hershey Company
2024-10-02,188.6331329345703,The Hershey Company
2024-10-03,186.2729034423828,The Hershey Company
2024-10-04,187.1018829345703,The Hershey Company
2024-10-07,182.89833068847656,The Hershey Company
2024-10-08,182.94711303710938,The Hershey Company
2024-10-09,182.3521728515625,The Hershey Company
2024-10-10,182.93736267089844,The Hershey Company
2024-10-11,181.38662719726562,The Hershey Company
2024-10-14,181.4061279296875,The Hershey Company
2024-10-15,179.7773895263672,The Hershey Company
2024-10-16,180.2455291748047,The Hershey Company
2024-10-17,179.3579864501953,The Hershey Company
2024-10-18,181.09402465820312,The Hershey Company
2024-10-21,180.10897827148438,The Hershey Company
2024-10-22,178.93861389160156,The Hershey Company
2024-10-23,177.48541259765625,The Hershey Company
2024-10-24,177.69998168945312,The Hershey Company
2024-10-25,176.78318786621094,The Hershey Company
2024-10-28,178.3339385986328,The Hershey Company
2024-10-29,175.57383728027344,The Hershey Company
2024-10-30,173.11605834960938,The Hershey Company
2024-10-31,173.194091796875,The Hershey Company
2024-11-01,174.8325958251953,The Hershey Company
2024-11-04,174.57901000976562,The Hershey Company
2024-11-05,175.66160583496094,The Hershey Company
2024-11-06,172.45286560058594,The Hershey Company
2024-11-07,168.5809326171875,The Hershey Company
2024-11-08,171.3312530517578,The Hershey Company
2024-11-11,174.10113525390625,The Hershey Company
2024-11-12,177.01727294921875,The Hershey Company
2024-11-13,179.8944091796875,The Hershey Company
2024-11-14,174.52049255371094,The Hershey Company
2024-11-15,166.69857788085938,The Hershey Company
2024-11-18,167.1311798095703,The Hershey Company
2024-11-19,167.37698364257812,The Hershey Company
2024-11-20,171.07374572753906,The Hershey Company
2024-11-21,172.0077667236328,The Hershey Company
2024-11-22,171.8701171875,The Hershey Company
2024-11-25,172.5878448486328,The Hershey Company
2024-11-26,170.3756866455078,The Hershey Company
2024-11-27,171.16221618652344,The Hershey Company
2024-11-29,173.1679229736328,The Hershey Company
2024-12-02,174.8295135498047,The Hershey Company
2024-12-03,176.46157836914062,The Hershey Company
2024-12-04,174.878662109375,The Hershey Company
2024-12-05,171.56532287597656,The Hershey Company
2024-12-06,171.76197814941406,The Hershey Company
2024-12-09,190.39328002929688,The Hershey Company
2024-12-10,184.0419158935547,The Hershey Company
2024-12-11,174.02330017089844,The Hershey Company
2024-12-12,180.8563995361328,The Hershey Company
2024-12-13,180.02072143554688,The Hershey Company
2024-12-16,175.20310974121094,The Hershey Company
2024-12-17,174.6427001953125,The Hershey Company
2024-12-18,169.5596466064453,The Hershey Company
2024-12-19,166.09884643554688,The Hershey Company
2024-12-20,167.39663696289062,The Hershey Company
2024-12-23,166.1578369140625,The Hershey Company
2024-12-24,167.62277221679688,The Hershey Company
2024-12-26,167.31797790527344,The Hershey Company
2024-12-27,168.8714141845703,The Hershey Company
2024-12-30,165.8333740234375,The Hershey Company
2024-12-31,166.501953125,The Hershey Company
2025-01-02,165.95135498046875,The Hershey Company
2025-01-03,166.18731689453125,The Hershey Company
2025-01-06,163.93585205078125,The Hershey Company
2025-01-07,162.73635864257812,The Hershey Company
2025-01-08,159.4918670654297,The Hershey Company
2025-01-10,155.53945922851562,The Hershey Company
